m1,m2,m3,m4,m5,m6,repository,version,ncloc,code_quality,testing_status,Maintainability,Reliability,total
0.8148148148148148,0.037037037037037035,0.8888888888888888,1.0,1.0,0.8888888888888888,fga-eps-mds-2022.2-Amis-Front,02-02-2023-16-05-43,12363,0.5744444444444445,0.9444444444444444,0.28722222222222227,0.4722222222222222,0.7594444444444445
0.8148148148148148,0.037037037037037035,0.8888888888888888,1.0,1.0,0.8888888888888888,fga-eps-mds-2022.2-Amis-Front,02-02-2023-16-06-22,12363,0.5744444444444445,0.9444444444444444,0.28722222222222227,0.4722222222222222,0.7594444444444445
0.8148148148148148,0.037037037037037035,0.8888888888888888,1.0,1.0,0.8888888888888888,fga-eps-mds-2022.2-Amis-Front,02-02-2023-16-07-04,12363,0.5744444444444445,0.9444444444444444,0.28722222222222227,0.4722222222222222,0.7594444444444445
0.8148148148148148,0.037037037037037035,0.8888888888888888,1.0,1.0,0.8888888888888888,fga-eps-mds-2022.2-Amis-Front,02-02-2023-16-07-44,12363,0.5744444444444445,0.9444444444444444,0.28722222222222227,0.4722222222222222,0.7594444444444445
0.8148148148148148,0.037037037037037035,0.8888888888888888,1.0,1.0,0.8888888888888888,fga-eps-mds-2022.2-Amis-Front,02-02-2023-16-08-26,12363,0.5744444444444445,0.9444444444444444,0.28722222222222227,0.4722222222222222,0.7594444444444445
0.8148148148148148,0.037037037037037035,0.8888888888888888,1.0,1.0,0.8888888888888888,fga-eps-mds-2022.2-Amis-Front,02-02-2023-16-09-08,12363,0.5744444444444445,0.9444444444444444,0.28722222222222227,0.4722222222222222,0.7594444444444445
0.8148148148148148,0.037037037037037035,0.8888888888888888,1.0,1.0,0.8888888888888888,fga-eps-mds-2022.2-Amis-Front,02-02-2023-16-09-48,12363,0.5744444444444445,0.9444444444444444,0.28722222222222227,0.4722222222222222,0.7594444444444445
0.8148148148148148,0.037037037037037035,0.8888888888888888,1.0,1.0,0.8888888888888888,fga-eps-mds-2022.2-Amis-Front,02-02-2023-16-10-27,12363,0.5744444444444445,0.9444444444444444,0.28722222222222227,0.4722222222222222,0.7594444444444445
0.8148148148148148,0.037037037037037035,0.8888888888888888,1.0,1.0,0.8888888888888888,fga-eps-mds-2022.2-Amis-Front,02-02-2023-16-11-11,12363,0.5744444444444445,0.9444444444444444,0.28722222222222227,0.4722222222222222,0.7594444444444445
0.8148148148148148,0.037037037037037035,0.8888888888888888,1.0,1.0,0.8888888888888888,fga-eps-mds-2022.2-Amis-Front,02-02-2023-16-11-57,12363,0.5744444444444445,0.9444444444444444,0.28722222222222227,0.4722222222222222,0.7594444444444445
0.8148148148148148,0.037037037037037035,0.8888888888888888,1.0,1.0,0.8888888888888888,fga-eps-mds-2022.2-Amis-Front,02-02-2023-16-13-02,12363,0.5744444444444445,0.9444444444444444,0.28722222222222227,0.4722222222222222,0.7594444444444445
0.8148148148148148,0.037037037037037035,0.8888888888888888,1.0,1.0,0.8888888888888888,fga-eps-mds-2022.2-Amis-Front,02-02-2023-16-14-05,12363,0.5744444444444445,0.9444444444444444,0.28722222222222227,0.4722222222222222,0.7594444444444445
0.8148148148148148,0.037037037037037035,0.8888888888888888,1.0,1.0,0.8888888888888888,fga-eps-mds-2022.2-Amis-Front,02-02-2023-16-15-24,12363,0.5744444444444445,0.9444444444444444,0.28722222222222227,0.4722222222222222,0.7594444444444445
0.7333333333333333,0.0,1.0,1.0,1.0,1.0,fga-eps-mds-2022.2-Amis-Front,02-02-2023-23-34-37,3081,0.5720000000000001,1.0,0.28600000000000003,0.5,0.786
0.5555555555555556,0.6666666666666666,1.0,1.0,0.0,1.0,fga-eps-mds-2022.2-Amis-Service,2022-12-11-22-09-28,621,0.7333333333333334,0.75,0.3666666666666667,0.375,0.7416666666666667
0.5333333333333333,0.7333333333333333,0.8666666666666667,1.0,0.0,0.8666666666666667,fga-eps-mds-2022.2-Amis-Service,2023-01-10-22-18-52,1180,0.7040000000000001,0.6833333333333333,0.35200000000000004,0.3416666666666667,0.6936666666666667
0.5714285714285714,0.7142857142857143,1.0,0.8,0.0,1.0,fga-eps-mds-2022.2-Amis-Service,2023-01-13-22-36-27,1108,0.7542857142857142,0.7,0.3771428571428571,0.35,0.7271428571428571
0.5909090909090909,0.7727272727272727,1.0,0.8666666666666667,0.0,1.0,fga-eps-mds-2022.2-Amis-Service,2023-01-20-22-40-53,1942,0.78,0.7166666666666667,0.39,0.35833333333333334,0.7483333333333333
0.5555555555555556,0.6666666666666666,1.0,1.0,0.0,1.0,fga-eps-mds-2022.2-Amis-Service,2023-01-22-22-59-11,623,0.7333333333333334,0.75,0.3666666666666667,0.375,0.7416666666666667
0.6363636363636364,0.7727272727272727,1.0,0.9090909090909091,0.0,1.0,fga-eps-mds-2022.2-Amis-Service,2023-01-25-23-01-49,2376,0.795,0.7272727272727273,0.3975,0.36363636363636365,0.7611363636363637
0.6521739130434783,0.7391304347826086,1.0,0.0,0.0,1.0,fga-eps-mds-2022.2-Amis-Service,2023-01-31-23-03-16,2459,0.7891304347826087,0.5,0.39456521739130435,0.25,0.6445652173913043
0.6521739130434783,0.7391304347826086,1.0,0.045454545454545456,0.0,1.0,fga-eps-mds-2022.2-Amis-Service,2023-01-31-23-44-08,2465,0.7891304347826087,0.5113636363636364,0.39456521739130435,0.2556818181818182,0.6502470355731225
0.7037037037037037,0.7037037037037037,1.0,0.1111111111111111,0.0,1.0,fga-eps-mds-2022.2-Amis-Service,2023-02-02-23-16-18,3259,0.7944444444444445,0.5277777777777778,0.39722222222222225,0.2638888888888889,0.6611111111111112
0.5555555555555556,0.5555555555555556,1.0,0.2857142857142857,0.0,1.0,fga-eps-mds-2022.2-Amis-Service,2023-02-04-20-31-17,621,0.6966666666666668,0.5714285714285714,0.3483333333333334,0.2857142857142857,0.6340476190476191
0.7307692307692307,0.7307692307692307,1.0,1.0,0.0,1.0,fga-eps-mds-2022.2-Amis-Service,2023-02-04-20-35-43,3416,0.8123076923076924,0.75,0.4061538461538462,0.375,0.7811538461538462
0.7307692307692307,0.7307692307692307,1.0,1.0,0.0,1.0,fga-eps-mds-2022.2-Amis-Service,2023-02-04-20-51-07,3416,0.8123076923076924,0.75,0.4061538461538462,0.375,0.7811538461538462
